COUNTRYCODE,IIN,CLASSIC_PLATINUM, CONS_CORP_BIN,INTERCHANGE_RATE,INTERCHANGE_PERCENT_RATE,INTERCHANGE_FLAT_RATE,ISSUING_BANK,CARD_SCHEME_BIN,CRED_DEB_BIN,KEY,$COST
US,557621,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,SUNTRUST BANK ,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,546213,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,SCHOOLSFIRST FEDERAL CREDIT UNION ,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,546540,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,SUNTRUST BANK ,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,545958,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,BMO HARRIS BANK N.A. ,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,526219,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,CITIBANK N.A. ,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,526225,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,CITIBANK N.A. ,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,517546,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,HUNTINGTON NATIONAL BANK ,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,526226,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,CITIBANK N.A. ,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,526227,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,CITIBANK N.A. ,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,544927,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,KEYBANK NATIONAL ASSOCIATION ,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,540385,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,CITIBANK N.A. ,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,526222,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,CITIBANK N.A. ,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,540404,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,FIRST HAWAIIAN BANK ,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,540324,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,BANK OF THE WEST ,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,515565,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,FIRST MIDWEST BANK ,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,526218,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,CITIBANK N.A. ,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,546356,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,FIRST MIDWEST BANK ,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,528757,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,CITIBANK N.A. ,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,544928,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,KEYBANK NATIONAL ASSOCIATION ,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,517545,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,HUNTINGTON NATIONAL BANK ,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,551070,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,CITIBANK N.A. ,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,553694,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,SUNTRUST BANK ,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,536226,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,CITIBANK N.A. ,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,546505,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,BMO HARRIS BANK N.A. ,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,544448,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,BOEING EMPLOYEES CREDIT UNION ,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,510277,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,KEYBANK NATIONAL ASSOCIATION ,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,510392,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,STAR PROCESSING INC. ,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,528749,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,BOEING EMPLOYEES CREDIT UNION ,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,521730,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,BMO HARRIS BANK N.A. ,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,536224,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,CITIBANK N.A. ,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,526228,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,CITIBANK N.A. ,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,515334,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,FIRST HAWAIIAN BANK ,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,536218,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,CITIBANK N.A. ,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,536228,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,CITIBANK N.A. ,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,536219,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,CITIBANK N.A. ,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,526224,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,CITIBANK N.A. ,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,536222,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,CITIBANK N.A. ,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,528726,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,FIRST MIDWEST BANK ,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,557127,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,CITIBANK N.A.,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,534875,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,BANK OF AMERICA NATIONAL ASSOCIATION,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,534871,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,BANK OF AMERICA NATIONAL ASSOCIATION,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,548009,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,FIFTH THIRD BANK THE,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,534869,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,BANK OF AMERICA NATIONAL ASSOCIATION,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,519853,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,LAKE FOREST BANK & TRUST COMPANY,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,557281,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,CITIBANK N.A.,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,519667,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,SUNTRUST BANK,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,534870,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,BANK OF AMERICA NATIONAL ASSOCIATION,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,557136,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,CITIBANK N.A.,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,532254,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,SANTANDER BANK NA,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,557134,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,CITIBANK N.A.,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,558174,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,MUFG UNION BANK N.A.,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,557268,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,BANK OF AMERICA NATIONAL ASSOCIATION,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,557135,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,CITIBANK N.A.,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,557133,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,CITIBANK N.A.,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,557199,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,MB FINANCIAL BANK NA,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,520546,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,FIFTH THIRD PROCESSING SOLUTIONS INC,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,557216,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,FIRST HAWAIIAN BANK,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,548013,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,CAPITAL ONE NATIONAL ASSOCIATION,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,515438,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,HSBC BANK USA NATIONAL ASSOCIATION,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,548006,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,KEYBANK NATIONAL ASSOCIATION,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,557237,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,LAKE FOREST BANK & TRUST COMPANY,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,534825,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,SILVERTON BANK N.A.,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,557131,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,CITIBANK N.A.,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,519833,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,LAKE FOREST BANK & TRUST COMPANY,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,557215,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,PEOPLE S UNITED BANK NATIONAL ASSOCIATION,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,548012,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,CAPITAL ONE NATIONAL ASSOCIATION,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,534864,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,BANK OF AMERICA NATIONAL ASSOCIATION,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,558098,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,BMO HARRIS BANK N.A.,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,519867,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,CENTRAL TRUST BANK,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,514759,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,CAPITAL ONE BANK (USA) NATIONAL ASSOCIATION,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,510805,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,CAPITAL ONE BANK (USA) NATION AL ASSOCIATION,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,540385,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,CITIBANK N.A.,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,517546,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,HUNTINGTON NATIONAL BANK,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,527516,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,BANK OF AMERICA NATIONAL ASSOCIATION,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,527515,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,BANK OF AMERICA NATIONAL ASSOCIATION,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,527521,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,BANK OF AMERICA NATIONAL ASSOCIATION,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,526226,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,CITIBANK N.A.,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,546540,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,SUNTRUST BANK,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,542432,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,FIFTH THIRD BANK THE,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,531260,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,BANK OF AMERICA NATIONAL ASSOCIATION,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,536228,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,CITIBANK N.A.,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,549182,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,MUFG UNION BANK N.A.,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,517545,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,HUNTINGTON NATIONAL BANK,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,540404,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,FIRST HAWAIIAN BANK,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,526225,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,CITIBANK N.A.,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,544928,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,KEYBANK NATIONAL ASSOCIATION,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,526227,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,CITIBANK N.A.,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,512991,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,SANTANDER BANK NA,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,512992,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,SANTANDER BANK NA,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,526219,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,CITIBANK N.A.,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,529265,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,ALLY BANK,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,527520,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,BANK OF AMERICA NATIONAL ASSOCIATION,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,517572,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,BANK OF AMERICA NATIONAL ASSOCIATION,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,532561,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,HSBC BANK USA NATIONAL ASSOCIATION,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,546356,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,FIRST MIDWEST BANK,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,511135,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,PEOPLE S UNITED BANK NATIONAL ASSOCIATION,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,536219,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,CITIBANK N.A.,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,528757,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,CITIBANK N.A.,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,557621,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,SUNTRUST BANK,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,526224,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,CITIBANK N.A.,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,544368,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,HSBC BANK USA NATIONAL ASSOCIATION,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,527519,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,BANK OF AMERICA NATIONAL ASSOCIATION,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,517869,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,MUFG UNION BANK N.A.,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,522934,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,LAKE FOREST BANK & TRUST COMPANY,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,531257,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,BANK OF AMERICA NATIONAL ASSOCIATION,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,526229,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,CITIBANK N.A.,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,510277,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,KEYBANK NATIONAL ASSOCIATION,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,545958,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,BMO HARRIS BANK N.A.,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,544602,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,PEOPLE S UNITED BANK NATIONAL ASSOCIATION,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,531266,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,BANK OF AMERICA NATIONAL ASSOCIATION,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,528749,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,BOEING EMPLOYEES CREDIT UNION,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,514750,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,ASSOCIATED BANK N.A.,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,544448,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,BOEING EMPLOYEES CREDIT UNION,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,540997,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,MUFG UNION BANK N.A.,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,531278,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,BANK OF AMERICA NATIONAL ASSOCIATION,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,546213,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,SCHOOLSFIRST FEDERAL CREDIT UNION,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,521730,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,BMO HARRIS BANK N.A.,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,549170,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,BANK OF AMERICA NATIONAL ASSOCIATION,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,531259,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,BANK OF AMERICA NATIONAL ASSOCIATION,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,526218,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,CITIBANK N.A.,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,536224,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,CITIBANK N.A.,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,515334,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,FIRST HAWAIIAN BANK,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,526223,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,CITIBANK N.A.,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,545510,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,BANCORPSOUTH BANK,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
US,527522,CLASSIC,CONSUMER,MC Regulated Debit Plus Fraud Adjustment,0.00050,0.22,BANK OF AMERICA NATIONAL ASSOCIATION,MASTERCARD,DEBIT,MASTERCARDDEBITCONSUMERCLASSIC,0.2205
